###snapshot-version: 0.1.4
###current-problem/environment-start
problem Initial;
environ Initial;
###current-problem/environment-end

###data-start
data;
set L :=
     (1,0)
     (2,0)
     (3,1)
     (4,1)
     (5,2)
     (6,2)
     (7,3)
     (8,3)
     (9,4)
     (10,4)
     (11,5)
     (12,5)
     (13,6)
     (14,6)
     (15,7)
     (16,7)
     (17,8)
     (18,8)
     (19,9)
     (20,10)
     (21,10)
     (22,11)
     (23,11)
     (24,12)
     (25,12)
     (26,13)
     (27,13)
     (28,14)
     (29,14)
     (30,15)
     (31,15)
     (32,16)
     (33,17)
     (34,17)
     (35,18)
     (36,18)
     (37,19)
     (38,19)
     (39,20)
     (40,20)
     (41,21)
     (42,21)
     (43,22)
     (44,22)
     (45,23)
     (46,23)
     (47,24)
     (48,24)
     (49,25)
     (50,25)
     (51,26)
     (52,26)
     (53,27)
     (54,27)
     (55,28)
     (56,28)
     (57,29)
     (58,29)
     (59,30)
     (60,30)
     (61,31)
     (62,31)
     (63,32)
     (64,33)
     (65,33)
     (66,34)
     (67,34)
     (68,35)
     (69,35)
     (70,36)
     (71,36)
     (72,37)
     (73,37)
     (74,38)
     (75,38)
     (76,39)
     (77,39)
     (78,40)
     (79,40)
     (80,41)
     (81,41)
     (82,42)
     (83,42)
     (84,43)
     (85,43)
     (86,44)
     (87,44)
     (88,45)
     (89,45)
     (90,46)
     (91,46)
     (92,47)
     (93,47)
     (94,48)
     (95,48)
     (96,49)
     (97,49)
     (98,50)
     (99,50)
     (100,51)
     (101,51)
     (102,52)
     (103,52)
     (104,53)
     (105,53)
     (106,54)
     (107,54)
     (108,55)
     (109,55)
     (110,56)
     (111,56)
     (112,57)
     (113,57)
     (114,58)
     (115,58)
     (116,59)
     (117,59)
     (118,60)
     (119,60)
     (120,61)
     (121,61)
     (122,62)
     (123,62)
     (124,63)
     (125,63)
     (126,64)
     (127,64)
     (128,65)
     (129,65)
     (130,66)
     (131,66)
     (132,67)
     (133,67)
     (134,68)
     (135,68)
     (136,69)
     (137,69)
     (138,70)
     (139,70)
     (140,71)
     (141,71)
     (142,72)
     (143,72)
     (144,73)
     (145,73)
     (146,74)
     (147,74)
     (148,75)
     (149,75)
     (150,76)
     (151,76)
