###snapshot-version: 0.1.4
###current-problem/environment-start
problem Initial;
environ Initial;
###current-problem/environment-end

###data-start
data;
set L :=
     (1000,0)
     (1001,1)
     (1002,1)
     (1003,2)
     (1004,2)
     (1005,3)
     (1006,3)
     (1007,3)
     (1008,3)
     (1009,4)
     (1010,4)
     (1011,4)
     (1012,4)
     (1013,5)
     (1014,5)
     (1015,5)
     (1016,5)
     (1017,6)
     (1018,6)
     (1019,6)
     (1020,6)
     (1021,6)
     (1022,6)
     (1023,7)
     (1024,7)
     (1025,7)
     (1026,7)
     (1027,7)
     (1028,7)
     (1029,8)
     (1030,8)
     (1031,8)
     (1032,8)
     (1033,8)
     (1034,9)
     (1035,10)
     (1036,10)
     (1037,10)
     (1038,10)
     (1039,10)
     (1040,10)
     (1041,10)
     (1042,10)
     (1043,11)
     (1044,11)
     (1045,11)
     (1046,11)
     (1047,12)
     (1048,12)
     (1049,12)
     (1050,12)
     (1051,12)
     (1052,13)
     (1053,13)
     (1054,13)
     (1055,14)
     (1056,14)
     (1057,14)
     (1058,15)
     (1059,15)
     (1060,15)
     (1061,16)
     (1062,17)
     (1063,17)
     (1064,18)
     (1065,18)
     (1066,19)
     (1067,19)
     (1068,19)
     (1069,19)
     (1070,20)
     (1071,21)
     (1072,22)
     (1073,23)
     (1074,24)
     (1075,25)
     (1076,26)
     (1077,27)
     (1078,28)
     (1079,29)
     (1080,30)
     (1081,31)
     (1082,32)
     (1083,33)
     (1084,34)
     (1085,35)
     (1086,36)
     (1087,37)
     (1088,38)
     (1089,39)
     (1090,40)
     (1091,41)
     (1092,42)
     (1093,43)
     (1094,44)
     (1095,45)
     (1096,46)
     (1097,47)
     (1098,48)
     (1099,49)
     (1100,50)
     (1101,51)
     (1102,52)
     (1103,53)
     (1104,54)
     (1105,55)
     (1106,56)
     (1107,57)
     (1108,58)
     (1109,59)
     (1110,60)
     (1111,61)
     (1112,62)
     (1113,63)
     (1114,64)
     (1115,65)
     (1116,66)
     (1117,67)
     (1118,68)
     (1119,69)
     (1120,70)
     (1121,71)
     (1122,72)
     (1123,73)
     (1124,74)
     (1125,75)
     (1126,76)
     (1127,77)
     (1128,78)
     (1129,79)
     (1130,80)
     (1131,81)
     (1132,82)
     (1133,83)
     (1134,84)
     (1135,85)
     (1136,86)
     (1137,87)
     (1138,88)
     (1139,89)
     (1140,90)
     (1141,91)
     (1142,92)
     (1143,93)
     (1144,94)
     (1145,95)
     (1146,96)
     (1147,97)
     (1148,98)
     (1149,99)
     (1150,100)
     (1151,101)
     (1152,102)
     (1153,103)
     (1154,104)
     (1155,105)
     (1156,106)
     (1157,107)
     (1158,108)
     (1159,109)
     (1160,110)
     (1161,111)
     (1162,112)
     (1163,113)
     (1164,114)
     (1165,115)
     (1166,116)
     (1167,117)
     (1168,118)
     (1169,119)
     (1170,120)
     (1171,121)
     (1172,122)
     (1173,123)
     (1174,124)
     (1175,125)
     (1176,126)
     (1177,127)
     (1178,128)
     (1179,129)
     (1180,130)
     (1181,131)
     (1182,132)
     (1183,133)
     (1184,134)
     (1185,135)
     (1186,136)
     (1187,137)
     (1188,138)
     (1189,139)
     (1190,140)
     (1191,141)
     (1192,142)
     (1193,143)
     (1194,144)
     (1195,145)
     (1196,146)
     (1197,147)
     (1198,148)
     (1199,149)
     (1200,150)
     (1201,151)
     (1202,152)
     (1203,153)
     (1204,154)
     (1205,155)
     (1206,156)
     (1207,157)
     (1208,158)
     (1209,159)
     (1210,160)
     (1211,161)
     (1212,162)
     (1213,163)
     (1214,164)
     (1215,165)
     (1216,166)
     (1217,167)
     (1218,168)
     (1219,169)
     (1220,169)
     (1221,169)
     (1222,170)
     (1223,170)
     (1224,170)
     (1225,170)
     (1226,171)
     (1227,171)
     (1228,171)
     (1229,171)
     (1230,171)
     (1231,171)
     (1232,172)
     (1233,172)
     (1234,172)
     (1235,172)
     (1236,172)
     (1237,172)
     (1238,173)
     (1239,173)
     (1240,173)
     (1241,173)
     (1242,173)
     (1243,173)
     (1244,174)
     (1245,174)
     (1246,174)
     (1247,175)
     (1248,175)
     (1249,175)
     (1250,176)
     (1251,176)
     (1252,176)
     (1253,176)
     (1254,177)
     (1255,177)
     (1256,177)
     (1257,177)
     (1258,178)
     (1259,178)
     (1260,178)
     (1261,178)
     (1262,179)
     (1263,179)
     (1264,180)
     (1265,180)
     (1266,180)
     (1267,181)
     (1268,181)
     (1269,181)
     (1270,181)
     (1271,181)
     (1272,182)
     (1273,182)
     (1274,182)
     (1275,183)
     (1276,183)
     (1277,183)
     (1278,184)
     (1279,184)
     (1280,184)
     (1281,184)
     (1282,184)
     (1283,184)
     (1284,184)
     (1285,185)
     (1286,186)
     (1287,187)
     (1288,188)
     (1289,189)
     (1290,190)
     (1291,191)
     (1292,192)
     (1293,193)
     (1294,194)
     (1295,195)
     (1296,196)
     (1297,197)
     (1298,198)
     (1299,199)
     (1300,200)
     (1301,201)
     (1302,202)
     (1303,203)
     (1304,204)
     (1305,205)
     (1306,206)
     (1307,207)
     (1308,208)
     (1309,209)
     (1310,210)
     (1311,211)
     (1312,212)
     (1313,213)
     (1314,214)
     (1315,215)
     (1316,216)
     (1317,217)
     (1318,218)
     (1319,219)
     (1320,220)
     (1321,221)
     (1322,222)
     (1323,223)
     (1324,224)
     (1325,225)
     (1326,226)
     (1327,227)
     (1328,228)
     (1329,229)
     (1330,230)
     (1331,231)
     (1332,232)
     (1333,233)
     (1334,234)
     (1335,235)
     (1336,236)
     (1337,237)
     (1338,238)
     (1339,239)
     (1340,240)
     (1341,241)
     (1342,242)
     (1343,243)
     (1344,244)
     (1345,245)
     (1346,246)
     (1347,247)
     (1348,248)
     (1349,249)
     (1350,250)
     (1351,251)
     (1352,252)
     (1353,253)
     (1354,254)
     (1355,255);
param z :=
     [1000,0] 12
     [1001,1] 5
     [1002,1] -4
     [1003,2] 10
     [1004,2] 3
     [1005,3] -3
     [1006,3] 3
     [1007,3] -10
     [1008,3] 6
     [1009,4] 4
     [1010,4] -15
     [1011,4] 5
     [1012,4] -3
     [1013,5] -14
     [1014,5] 9
     [1015,5] 13
     [1016,5] 8
     [1017,6] 7
     [1018,6] -3
     [1019,6] -14
     [1020,6] 4
     [1021,6] 6
     [1022,6] -11
     [1023,7] 4
     [1024,7] 12
     [1025,7] -6
     [1026,7] -4
     [1027,7] -5
     [1028,7] -9
     [1029,8] 1
     [1030,8] -18
     [1031,8] 1
     [1032,8] -6
     [1033,8] -8
     [1034,9] 2
     [1035,10] 1
     [1036,10] 11
     [1037,10] -5
     [1038,10] -5
     [1039,10] 6
     [1040,10] 7
     [1041,10] -1
     [1042,10] 3
     [1043,11] -9
     [1044,11] 4
     [1045,11] 12
     [1046,11] 11
     [1047,12] 3
     [1048,12] -4
     [1049,12] 2
     [1050,12] 0
     [1051,12] -4
     [1052,13] -8
     [1053,13] 0
     [1054,13] 13
     [1055,14] 7
     [1056,14] -14
     [1057,14] 3
     [1058,15] -4
     [1059,15] 3
     [1060,15] -5
     [1061,16] 9
     [1062,17] 3
     [1063,17] -15
     [1064,18] -9
     [1065,18] 12
     [1066,19] -14
     [1067,19] 5
     [1068,19] -3
     [1069,19] 8
     [1070,20] -10
     [1071,21] -3
     [1072,22] 17
     [1073,23] -1
     [1074,24] -3
     [1075,25] -16
     [1076,26] 22
     [1077,27] 15
     [1078,28] 11
     [1079,29] -2
     [1080,30] 12
     [1081,31] -6
     [1082,32] 3
     [1083,33] -7
     [1084,34] 3
     [1085,35] -8
     [1086,36] -5
     [1087,37] -1
     [1088,38] 1
     [1089,39] -4
     [1090,40] 7
     [1091,41] 0
     [1092,42] -18
     [1093,43] 12
     [1094,44] -13
     [1095,45] 4
     [1096,46] 7
     [1097,47] 13
     [1098,48] 14
     [1099,49] -10
     [1100,50] 5
     [1101,51] -8
     [1102,52] -9
     [1103,53] -4
     [1104,54] 4
     [1105,55] -6
     [1106,56] 9
     [1107,57] 1
     [1108,58] -2
     [1109,59] 11
     [1110,60] 5
     [1111,61] 11
     [1112,62] 3
     [1113,63] 12
     [1114,64] 1
     [1115,65] -13
     [1116,66] -19
     [1117,67] -25
     [1118,68] -5
     [1119,69] -5
     [1120,70] 11
     [1121,71] -5
     [1122,72] 1
     [1123,73] 15
     [1124,74] 4
     [1125,75] 1
     [1126,76] 8
     [1127,77] 4
     [1128,78] -4
     [1129,79] -12
     [1130,80] -5
     [1131,81] 2
     [1132,82] -17
     [1133,83] -5
     [1134,84] 4
     [1135,85] -5
     [1136,86] 7
     [1137,87] 2
     [1138,88] 13
     [1139,89] 0
     [1140,90] 6
     [1141,91] 2
     [1142,92] 21
     [1143,93] 9
     [1144,94] 2
     [1145,95] -1
     [1146,96] 0
     [1147,97] -8
     [1148,98] 7
     [1149,99] 17
     [1150,100] 26
     [1151,101] -10
     [1152,102] 2
     [1153,103] -3
     [1154,104] 8
     [1155,105] 2
     [1156,106] -3
     [1157,107] 4
     [1158,108] -16
     [1159,109] -6
     [1160,110] -8
     [1161,111] -1
     [1162,112] -3
     [1163,113] 3
     [1164,114] -13
     [1165,115] -7
     [1166,116] -3
     [1167,117] 2
     [1168,118] -12
     [1169,119] 3
     [1170,120] 6
     [1171,121] -11
     [1172,122] -5
     [1173,123] 2
     [1174,124] -5
     [1175,125] 1
     [1176,126] 7
     [1177,127] -2
     [1178,128] 3
     [1179,129] 13
     [1180,130] -10
     [1181,131] 7
     [1182,132] -1
     [1183,133] -2
     [1184,134] -10
     [1185,135] -5
     [1186,136] 8
     [1187,137] -4
     [1188,138] 2
     [1189,139] -4
     [1190,140] 6
     [1191,141] -3
     [1192,142] -15
     [1193,143] -6
     [1194,144] 2
     [1195,145] -8
     [1196,146] 3
     [1197,147] -3
     [1198,148] 5
     [1199,149] 11
     [1200,150] -9
     [1201,151] -8
     [1202,152] 8
     [1203,153] -5
     [1204,154] 10
     [1205,155] 0
     [1206,156] 2
     [1207,157] 14
     [1208,158] 3
     [1209,159] 2
     [1210,160] 5
     [1211,161] 8
     [1212,162] -2
     [1213,163] 4
     [1214,164] 6
     [1215,165] 10
     [1216,166] -18
     [1217,167] 22
     [1218,168] -8
     [1219,169] -8
     [1220,169] 8
     [1221,169] 4
     [1222,170] 8
     [1223,170] 12
     [1224,170] -6
     [1225,170] -1
     [1226,171] -8
     [1227,171] -10
     [1228,171] 0
     [1229,171] 3
     [1230,171] 0
     [1231,171] -10
     [1232,172] -8
     [1233,172] -6
     [1234,172] 5
     [1235,172] -12
     [1236,172] 12
     [1237,172] 1
     [1238,173] -19
     [1239,173] 10
     [1240,173] 6
     [1241,173] 1
     [1242,173] 8
     [1243,173] -12
     [1244,174] 2
     [1245,174] 11
     [1246,174] 10
     [1247,175] -15
     [1248,175] -1
     [1249,175] -9
     [1250,176] -18
     [1251,176] -13
     [1252,176] -9
     [1253,176] -6
     [1254,177] 6
     [1255,177] 4
     [1256,177] -3
     [1257,177] -11
     [1258,178] -13
     [1259,178] 6
     [1260,178] -2
     [1261,178] 4
     [1262,179] 3
     [1263,179] -12
     [1264,180] -2
     [1265,180] 11
     [1266,180] -12
     [1267,181] -4
     [1268,181] 2
     [1269,181] 11
     [1270,181] 1
     [1271,181] 6
     [1272,182] 7
     [1273,182] -3
     [1274,182] -9
     [1275,183] 18
     [1276,183] -1
     [1277,183] 4
     [1278,184] 9
     [1279,184] 7
     [1280,184] -11
     [1281,184] 11
     [1282,184] 0
     [1283,184] 12
     [1284,184] -8
     [1285,185] 6
     [1286,186] -2
     [1287,187] 2
     [1288,188] -3
     [1289,189] 6
     [1290,190] -2
     [1291,191] -6
     [1292,192] 0
     [1293,193] -7
     [1294,194] -11
     [1295,195] -8
     [1296,196] 7
     [1297,197] -4
     [1298,198] 3
     [1299,199] 4
     [1300,200] 2
     [1301,201] 0
     [1302,202] -8
     [1303,203] -1
     [1304,204] -9
     [1305,205] 4
     [1306,206] -5
     [1307,207] -9
     [1308,208] 13
     [1309,209] -21
     [1310,210] -1
     [1311,211] 1
     [1312,212] -2
     [1313,213] 5
     [1314,214] 7
     [1315,215] -7
     [1316,216] -1
     [1317,217] -5
     [1318,218] 0
     [1319,219] -13
     [1320,220] -2
     [1321,221] -12
     [1322,222] 6
     [1323,223] 6
     [1324,224] -9
     [1325,225] -7
     [1326,226] 10
     [1327,227] 5
